"ID","ISDELETED","MASTERRECORDID","NAME","TYPE","RECORDTYPEID","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGSTATECODE","BILLINGCOUNTRYCODE","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGGEOCODEACCURACY","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGSTATECODE","SHIPPINGCOUNTRYCODE","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGGEOCODEACCURACY","SHIPPINGADDRESS","PHONE","FAX","ACCOUNTNUMBER","WEBSITE","PHOTOURL","SIC","INDUSTRY","ANNUALREVENUE","NUMBEROFEMPLOYEES","OWNERSHIP","TICKERSYMBOL","DESCRIPTION","RATING","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAW","JIGSAWCOMPANYID","ACCOUNTSOURCE","SICDESC","JOB_TITLE__C","VD_ABN__C","VD_ACN__C","VD_ANNUAL_REVENUE__C","VD_DATE_OF_LAST_ENERGY_AUDIT__C","VD_DESCIPTION__C","VD_DO_YOU_USE_AN_ENERGY_BROKER__C","VD_ENERGY_BROKER__C","VD_EXISTING_BANK_FINANCIER__C","VD_FINANCE_SOLUTION_PROVIDER__C","VD_HEAD_OFFICE__C","VD_NO_OF_PROPERTIES__C","VD_TYPE__C","VD_WHEN_WAS_THE_NETWORK_TARIFF_DEMAND__C","I__DAYSSINCELASTMAIL__C","I__LASTINBOUNDMAIL__C","I__LASTINBOUNDSENT__C","I__LASTINBOUNDTIME__C","I__LASTMAILSENT__C","I__LASTMAILTIMEDELTA__C","I__LASTMAILTIME__C","I__LASTMAIL__C","I__LASTOUTBOUNDMAIL__C","I__LASTOUTBOUNDSENT__C","I__LASTOUTBOUNDTIME__C","NUMBER_OF_OPPORTUNITIES__C","UNIQUE_ACCOUNT_NUMBER__C","INCENTIVE_APPROVED__C","ACCOUNT_LEAD_RECORD_TYPE_HIDDEN__C","STATES_WHERE_THE_PARTNER_CAN_WORK__C","INSURANCE_PI__C","INSURANCE_PI_AMOUNT__C","INSURANCE_PI_EXPIRY_DATE__C","INSURANCE_PL__C","INSURANCE_PL_AMOUNT__C","INSURANCE_PL_EXPIRY_DATE__C","PARTNER_REVIEW_DATE__C","ISO_ACCREDITATION_9001_COMPLETED__C","ISO_ACCREDITATION_9001_EXPIRY_DATE__C","ISO_ACCREDITATION_18001_COMPLETED__C","ISO_ACCREDITATION_18001_EXPIRY_DATE__C","ISO_ACCREDITATION_14001_COMPLETED__C","ISO_ACCREDITATION_14001_EXPIRY_DATE__C","ISO_ACCREDITATION_50015_COMPLETED__C","ISO_ACCREDITATION_50015_EXPIRY_DATE__C","SALESPEOPLE_ARE_TRAINED__C","RFQ_EMAIL_ADDRESS__C","XERO_ACCOUNT_ID__C","ACCOUNT_ID__C","ACCOUNTS__C","INDUSTRY_SUB_SECTOR__C","PARTNERS_SOLUTION_TYPE__C","SOLUTIONS_OFFERED_BY_PARTNER__C","PARTNER_SERVICES_OFFERED__C","PARTNER_ROLE_APPROVED_FOR_BY_VERDIA__C","ANNUAL_REVENUE_FY__C","FORECAST_REVENUE_FY__C","FORECAST_REVENUE__C","VD_EMAIL_ADDRESS__C"
"0012800001UkytEAAR","false","","Wayne Phillis Ford","","01228000000tlZMAAY","","","","South Australia","","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001UkytEAAR","","Manufacturing","","","","","","","","005280000020MSTAA2","2017-08-14T04:45:22.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2017-11-27","","","","","","","Director","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1076","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UkytE","1.0","","","","","","","","",""
"0012800001UlKx5AAF","false","","Kenilworth Country Foods","","01228000000tlZMAAY","","45 Charles Street","Kenilworth","Queensland","","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001UlKx5AAF","","Services","","","","","","","","00528000003KkJIAA0","2017-08-15T05:55:20.000Z","00528000003KkJIAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1078","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UlKx5","1.0","Manufacturing & Wholesale","","","","","","","",""
"0012800001UlaKgAAJ","false","","Large Program:XX","","01228000000tlZMAAY","","","","New South Wales","","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001UlaKgAAJ","","Social Infrastructure - Private","","","","","","","","00528000003TeszAAC","2017-08-16T05:35:14.000Z","00528000003TeszAAC","2019-03-13T04:27:26.000Z","00528000003tCU2AAM","2019-03-13T04:27:27.000Z","","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","4.0","1708-1079","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UlaKg","1.0","Aged Care","","","","","","","",""
"0012800001UlmDAAAZ","false","","Bisalloy","","01228000000tlZMAAY","","18 Resolution Drive","Unanderra","New South Wales","2526","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001UlmDAAAZ","","Manufacturing","","","","","","","","00528000002vBwYAAU","2017-08-17T00:27:07.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2018-09-27","","","","","","","CFO","","","","","Large alloy steel manufacturing 
1.2m spend in electricuty","","","","","","","Client","","","","","","","","","","","","","2.0","1708-1080","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UlmDA","1.0","","","","","","","","",""
"0012800001UlqLjAAJ","false","","Calvary Care","","01228000000tlZMAAY","0012800001SixL9AAJ","Level 12, 135 King Street Sydney","Sydney","New South Wales","2000","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","https://www.calvarycare.org.au","/services/images/photo/0012800001UlqLjAAJ","","Social Infrastructure - Private","","","Private","","","","","00528000003TeszAAC","2017-08-17T03:56:58.000Z","00528000003TeszAAC","2019-03-13T04:27:26.000Z","00528000003tCU2AAM","2019-03-13T04:27:27.000Z","","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1081","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UlqLj","1.0","Hospitals","","","","","","","","robert.alam@calvarycare.org.au"
"0012800001UluMtAAJ","false","","Smiling Samoyed Brewery","","01228000000tlZMAAY","","","","South Australia","","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001UluMtAAJ","","Agri, Food & Grocery","","","","","","","","00528000002gjQqAAI","2017-08-17T06:49:39.000Z","00528000002gjQqAAI","2019-03-14T01:11:42.000Z","00528000003tCU2AAM","2019-03-14T01:11:42.000Z","2017-09-01","","","","","","","Business Owner","","","","","","","","","","","","Client","","","","","","","","","","","","","2.0","1708-1082","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UluMt","1.0","","","","","","","","",""
"0012800001UmWLEAA3","false","","Chemblast","","01228000000tlZMAAY","","","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001UmWLEAA3","","Manufacturing","","","","","","","","00528000004B3GEAA0","2017-08-18T01:45:50.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2017-09-14","","","","","","","Sales","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1083","","General Business","","","","","","","","","","","","","","","","","","","","0012800001UmWLE","1.0","","","","","","","","",""
"0012800001VLXFbAAP","false","","Canberra Switchboards","","01228000000tlUpAAI","","33-35 Aurora Avenue","Queanbeyan","New South Wales","2620","Australia","NSW","AU","","","","","33-35 Aurora Avenue","Queanbeyan","New South Wales","2620","Australia","NSW","AU","","","","","02 6299 6232","","","","/services/images/photo/0012800001VLXFbAAP","","Building Technologies","","","Public","","","","","00528000007UkusAAC","2017-08-21T01:42:43.000Z","00528000003tCU2AAM","2017-08-21T02:13:42.000Z","00528000007UkusAAC","2017-08-23T10:12:38.000Z","","","","","","","","","73008518474","","","","This partner will likely be a one off usage and will not need to go through the accredited partner process - Andrew Pearce","","","","","33-35 Aurora Avenue Queanbeyan NSW 2620","","","","","","","","","","","","","","","","1708-1084","","","ACT;NSW","","","","","","","","","","","","","","","","","leigh@canswitch.com.au","","0012800001VLXFb","1.0","","Building Equipment","","Engineering, Procurement and Construction","","","","","leigh@canswitch.com.au"
"0012800001VMJpjAAH","false","","Peninsula Hot Springs","","01228000000tlZMAAY","","30 Springs Lane","Rye","Victoria","3939","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","03 5950 8777","","","https://www.peninsulahotsprings.com","/services/images/photo/0012800001VMJpjAAH","","Services","","","","","","","","00528000001zO6NAAU","2017-08-23T00:00:27.000Z","00528000001zO6NAAU","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2017-10-17","","","","","","","CFO","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1085","","General Business","","","","","","","","","","","","","","","","","","","ce2eadcc-9bdb-435b-bc8f-2f351ed3bc80","0012800001VMJpj","1.0","Leisure and Hospitality","","","","","","","",""
"0012800001VMPMwAAP","false","","PRD Nationwide Strata Management","","01228000000tlZMAAY","","","","Western Australia","","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VMPMwAAP","","Property","","","","","","","","00528000004Wo1OAAS","2017-08-23T04:14:42.000Z","00528000004Wo1OAAS","2019-03-14T04:33:12.000Z","00528000003tCU2AAM","2019-03-14T04:33:12.000Z","","","","","","","","Director","","","","","","","","Westpac","","","","Client","","","","","","","","","","","","","1.0","1708-1086","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VMPMw","1.0","","","","","","","","",""
"0012800001VNmsHAAT","false","","Print Plus","","01228000000tlZMAAY","","2/16 Lucy Street","Moorooka","Queensland","4105","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","0733928844","","","","/services/images/photo/0012800001VNmsHAAT","","Manufacturing","","","","","","","","005280000020MSTAA2","2017-08-25T00:03:13.000Z","00528000004yeq1AAA","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2017-11-16","","","","","","","Director","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1087","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VNmsH","1.0","","","","","","","","",""
"0012800001VNtf4AAD","false","","Arctic Cool Treads","","01228000000tlZMAAY","","98 Antimony St","Carole Park","Queensland","4300","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VNtf4AAD","","Services","","","","","","","","00528000003KkJIAA0","2017-08-25T05:49:22.000Z","00528000003KkJIAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","","","","","","","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1088","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VNtf4","1.0","Retail","","","","","","","",""
"0012800001Vx1V6AAJ","false","","Mandurah Baptist College Incorporated","","01228000000tlZMAAY","","Catalina Drive","Lakelands","Western Australia","6180","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","08 95837000","08 95817190","","http://www.mbc.wa.edu.au/","/services/images/photo/0012800001Vx1V6AAJ","","Education","","","","","","","","00528000003COnKAAW","2017-08-29T10:24:44.000Z","00528000003COnKAAW","2018-06-09T04:33:14.000Z","00528000003tCU2AAM","2019-03-13T05:19:58.000Z","2018-05-30","","","","","","","","23234389617","","","","","","","","","Catalina Dr, Lakelands,WA 6180","","Client","","","","","","","","","","","","","3.0","1708-1090","","General Business","","","","","","","","","","","","","","","","","","","f6cf9d39-3d4a-46c0-a5cd-445a7f7ee1aa","0012800001Vx1V6","1.0","Education","","","","","","","","pieterc@mbc.wa.edu.au"
"0012800001VxCYgAAN","false","","Barreau Hotel Group (Sundowner Hotel)","","01228000000tlZMAAY","","Lincoln Highway","Whyalla","South Australia","5600","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VxCYgAAN","","Services","","","","","","","","00528000004B3GEAA0","2017-08-30T02:28:32.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-05-17","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","2.0","1708-1091","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxCYg","1.0","Leisure and Hospitality","","","","","","","",""
"0012800001VxCZ0AAN","false","","Barreau Hotel Group (The Albion Hotel)","","01228000000tlZMAAY","","423 Churchill Road","Kilburn","South Australia","5084","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VxCZ0AAN","","Services","","","","","","","","00528000004B3GEAA0","2017-08-30T02:29:40.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-01-08","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1092","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxCZ0","1.0","Leisure and Hospitality","","","","","","","",""
"0012800001VxCc9AAF","false","","Barreau Hotel Group (Birkenhead Hotel)","","01228000000tlZMAAY","","3 Elder Road","Birkenhead","South Australia","5015","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VxCc9AAF","","Services","","","","","","","","00528000004B3GEAA0","2017-08-30T02:34:11.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-01-08","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1093","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxCc9","1.0","Leisure and Hospitality","","","","","","","",""
"0012800001VxE0YAAV","false","","BAM Wines","","01228000000tlZMAAY","","22-28 BAM Wine Court","Dandenong","Victoria","3175","Australia","VIC","AU","","","","","","","Victoria","","Australia","VIC","AU","","","","","03 9771 6413","","","","/services/images/photo/0012800001VxE0YAAV","","Services","","","","","","","","00528000003tRXTAA2","2017-08-30T04:11:10.000Z","00528000003tRXTAA2","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-03-29","","","","","","","","","","","","","","","","","Dandenong","","Client","","","","","","","","","","","","","1.0","1708-1094","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxE0Y","1.0","Manufacturing & Wholesale","","","","","","","",""
"0012800001VxFFrAAN","false","","Siena Foods","","01228000000tlZMAAY","","11-13 Opala Street","Regency","South Australia","5010","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","08 8243 0233","","","","/services/images/photo/0012800001VxFFrAAN","","Agri, Food & Grocery","","","","","","","","00528000004B3GEAA0","2017-08-30T05:23:11.000Z","00528000004B3GEAA0","2019-03-14T01:11:42.000Z","00528000003tCU2AAM","2019-03-14T01:11:42.000Z","2017-12-21","","","","","","","General Management","16064527251","064527251","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1095","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxFFr","1.0","","","","","","","","",""
"0012800001VxWiKAAV","false","","Imperial Group","","01228000000tlZMAAY","","U 6 & Forts Road","Mount Clarence","Western Australia","6330","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VxWiKAAV","","Services","","","","","","","","00528000004B3GEAA0","2017-08-31T00:02:17.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-01-11","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1096","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxWiK","1.0","Retail","","","","","","","",""
"0012800001VxyjYAAR","false","","High view Horse Complex","","01228000000tlZMAAY","","tab","","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VxyjYAAR","","Services","","","","","","","","00528000004B3GEAA0","2017-08-31T23:15:38.000Z","005280000020MSTAA2","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-04-24","","","","","","","Sales","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1708-1097","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VxyjY","1.0","Manufacturing & Wholesale","","","","","","","",""
"0012800001Vy2LEAAZ","false","","Willow Ware","","01228000000tlZMAAY","","60 Annandale Road","Melbourne Airport","Victoria","3045","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","0383460406","","","","/services/images/photo/0012800001Vy2LEAAZ","","Manufacturing","","","","","","","","00528000003tRXTAA2","2017-09-01T01:44:16.000Z","00528000003tRXTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2017-09-22","","","","","","","Executive","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1709-1098","","General Business","","","","","","","","","","","","","","","","","","","","0012800001Vy2LE","1.0","","","","","","","","",""
"0012800001Vy4y1AAB","false","","Sewing Machine Supply Company","","01228000000tlZMAAY","","Unit 1/16 Lucy Street","Moorooka","Queensland","4105","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001Vy4y1AAB","","Services","","","","","","","","00528000004yeq1AAA","2017-09-01T04:03:17.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1709-1099","","General Business","","","","","","","","","","","","","","","","","","","","0012800001Vy4y1","1.0","Retail","","","","","","","",""
"0012800001VylRqAAJ","false","","C3 Church","","01228000000tlZMAAY","","1910 Gympie Road","Bridgeman Downs","Queensland","4035","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VylRqAAJ","","Services","","","","","","","","00528000003727tAAA","2017-09-03T11:24:17.000Z","00528000003727tAAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-03-16","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1709-1100","","General Business","","","","","","","","","","","","","","","","","","","","0012800001VylRq","1.0","Retail","","","","","","","",""
"0012800001VylVkAAJ","false","","G. James","","01228000000tlZMAAY","","1084 Kingsford Smith Drive","Eagle Farm","Queensland","4009","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001VylVkAAJ","","Manufacturing","","","","","","","","00528000003727tAAA","2017-09-03T11:30:33.000Z","00528000003727tAAA","2019-05-20T01:05:06.000Z","00528000001zO6OAAU","2019-05-20T01:05:06.000Z","2019-05-20","2021-02-16T22:30:29.000Z","2021-02-16T22:30:29.000Z","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","7.0","1709-1101","","General Business","","","","","","","","","","","","","","","","","","","7804015f-d6cd-4768-bd87-d88f13a7581a","0012800001VylVk","1.0","","","","","","","","","terrywang@verdia.com.au"
"0012800001Vyy5UAAR","false","","Japan Food Co","","01228000000tlZMAAY","","c1/16 Mars Road","Lane Cove West","New South Wales","2066","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0012800001Vyy5UAAR","","Services","","","","","","","","00528000004yeq1AAA","2017-09-04T06:52:18.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","","1709-1102","","General Business","","","","","","","","","","","","","","","","","","","","0012800001Vyy5U","1.0","Retail","","","","","","","",""
